"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Cuitegi","Prefeitura Municipal de Cuitegi","02 - Fevereiro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","200","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","02 - Fevereiro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","100","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","03 - Março","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","1309.37","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","03 - Março","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","290","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","04 - Abril","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","148","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","04 - Abril","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","190","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","05 - Maio","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","698.37","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","05 - Maio","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","150","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","06 - Junho","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","1247.43","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","06 - Junho","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","100","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","07 - Julho","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","1156.94","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","07 - Julho","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","520","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","08 - Agosto","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","1069","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","08 - Agosto","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","580","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","09 - Setembro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","2859.9","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","09 - Setembro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","720","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","10 - Outubro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","419.35","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","10 - Outubro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","100","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","11 - Novembro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","839.52","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","11 - Novembro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","150","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","12 - Dezembro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","1156.4","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","12 - Dezembro","11210101 - Taxas de Inspeção, Controle e Fiscalização - Principal","300","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","12 - Dezembro","11215001 - Taxa de Fiscalização de Vigilância Sanitária - Principal","500","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11210000 - Taxas pelo Exercício do Poder de Polícia","11215000 - Taxa de Fiscalização de Vigilância Sanitária","500 | Recursos não vinculados de Impostos","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","20","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","02 - Fevereiro","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","10","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","03 - Março","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","10","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","06 - Junho","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","5","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","07 - Julho","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","20","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","09 - Setembro","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","10","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","11 - Novembro","11220101 - Taxas pela Prestação de Serviços em Geral - Principal","1680","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11200000 - Taxas","11220000 - Taxas pela Prestação de Serviços","11220000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","08 - Agosto","13110201 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos - Principal","1970","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13100000 - Exploração do Patrimônio Imobiliário do Estado","13110000 - Exploração do Patrimônio Imobiliário do Estado","13110000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","41.97","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","750 | Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","0.11","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","749 | Outras vinculações de transferências","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","1683.53","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","305.99","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","569 | Outras Transferências de Recursos do FNDE","0000 | "
"Cuitegi","Prefeitura Municipal de Cuitegi","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","52.05","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
